code	url	product_name	image_url	image_small_url	image_front_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	salt_100g	sodium_100g	carbohydrates_100g	fiber_100g	sugars_100g	proteins_100g	calcium_100g	iron_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
0041789001574	http://us.openfoodfacts.org/product/0041789001574	Instant Lunch Roast Chicken Flavor	http://static.openfoodfacts.org/images/products/004/178/900/1574/front_fr.7.400.jpg	http://static.openfoodfacts.org/images/products/004/178/900/1574/front_fr.7.200.jpg	http://static.openfoodfacts.org/images/products/004/178/900/1574/front_fr.7.400.jpg	1900.0	653.0	18.8	9.38	0.00508	0.002	59.4	3.12	3.12	10.9	0.0312	0.00422	10.0	10.0
6921555595657	http://us.openfoodfacts.org/product/6921555595657	Instant Noodle Artificial Stew Pork Flavor	http://static.openfoodfacts.org/images/products/692/155/559/5657/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/692/155/559/5657/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/692/155/559/5657/front_en.4.400.jpg	1940.0	741.0	20.4	8.85	4.9	1.93	61.9	0.708	7.08	8.85	0.0	0.0	23.0	23.0
8934563706180	http://us.openfoodfacts.org/product/8934563706180	Instant Noodles Beef Ball Flavor	http://static.openfoodfacts.org/images/products/893/456/370/6180/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/893/456/370/6180/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/893/456/370/6180/front_en.4.400.jpg	1920.0	0.0	17.3	13.9	4.83	1.9	65.9	0.0	5.67	9.67	0.0289	0.0028	26.0	26.0
8850100002488	http://us.openfoodfacts.org/product/8850100002488	Instant Noodles Casserole Beef Flavor	http://static.openfoodfacts.org/images/products/885/010/000/2488/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/885/010/000/2488/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/885/010/000/2488/front_en.6.400.jpg	1880.0	0.0	18.3	7.5	6.1	2.4	63.3	1.67	6.67	8.33	0.0333	0.0012	21.0	21.0
0747599614828	http://us.openfoodfacts.org/product/0747599614828	Intense Dark Cabernet Matinee	http://static.openfoodfacts.org/images/products/074/759/961/4828/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/074/759/961/4828/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/074/759/961/4828/front_en.7.400.jpg	1980.0	0.0	31.6	18.4	0.0	0.0	60.5	7.89	47.4	5.26	0.0526	0.00474	20.0	20.0
0747599616839	http://us.openfoodfacts.org/product/0747599616839	Intense Dark Cherry Tango	http://static.openfoodfacts.org/images/products/074/759/961/6839/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/074/759/961/6839/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/074/759/961/6839/front_en.6.400.jpg	1980.0	0.0	31.6	18.4	0.0	0.0	57.9	7.89	44.7	5.26	0.0526	0.00474	19.0	19.0
0747599607257	http://us.openfoodfacts.org/product/0747599607257	Intense Dark Midnight Reverie 86% Cacao	http://static.openfoodfacts.org/images/products/074/759/960/7257/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/074/759/960/7257/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/074/759/960/7257/front_en.6.400.jpg	2320.0	0.0	55.6	33.3	0.0	0.0	33.3	11.1	11.1	6.67	0.0444	0.01	13.0	13.0
0747599313059	http://us.openfoodfacts.org/product/0747599313059	Intense Dark Sea Salt Soiree	http://static.openfoodfacts.org/images/products/074/759/931/3059/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/074/759/931/3059/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/074/759/931/3059/front_en.7.400.jpg	1900.0	1330.0	36.4	18.2	0.346	0.136	54.5	9.09	36.4	9.09	0.0	0.00655	19.0	19.0
0037466023427	http://us.openfoodfacts.org/product/0037466023427	Intense Organge Dark	http://static.openfoodfacts.org/images/products/003/746/602/3427/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/003/746/602/3427/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/003/746/602/3427/front_en.5.400.jpg	1990.0	1260.0	32.5	17.5	0.0953	0.0375	57.5	2.5	42.5	7.5	0.05	0.0027	21.0	21.0
0041271025903	http://us.openfoodfacts.org/product/0041271025903	International Delight French Vanilla	http://static.openfoodfacts.org/images/products/004/127/102/5903/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/004/127/102/5903/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/004/127/102/5903/front_en.4.400.jpg	969.0	323.0	11.5	3.85	0.0	0.0	38.5	0.0	38.5	0.0	0.0	0.0	13.0	13.0
0635209102011	http://us.openfoodfacts.org/product/0635209102011	Iowa's Ancient Heirloom Butter Popcorn	http://static.openfoodfacts.org/images/products/063/520/910/2011/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/063/520/910/2011/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/063/520/910/2011/front_en.7.400.jpg	2240.0	1350.0	35.7	16.1	2.72	1.07	46.4	10.7	0.0	7.14	0.0	0.00129	21.0	21.0
0072463000200	http://us.openfoodfacts.org/product/0072463000200	Irish Oatmeal	http://static.openfoodfacts.org/images/products/007/246/300/0200/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/007/246/300/0200/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/007/246/300/0200/front_en.10.400.jpg	1570.0	262.0	6.25	1.25	0.0	0.0	67.5	7.5	2.5	10.0	0.05	0.0036	-5.0	-5.0
0729906119912	http://us.openfoodfacts.org/product/0729906119912	Irish Style Oats	http://static.openfoodfacts.org/images/products/072/990/611/9912/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/072/990/611/9912/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/072/990/611/9912/front_en.7.400.jpg	1570.0	262.0	7.5	0.0	0.0	0.0	67.5	10.0	2.5	12.5	0.0	0.0045	-6.0	-6.0
2000000002705	http://us.openfoodfacts.org/product/2000000002705	Irish style oats	http://static.openfoodfacts.org/images/products/200/000/000/2705/front_en.12.400.jpg	http://static.openfoodfacts.org/images/products/200/000/000/2705/front_en.12.200.jpg	http://static.openfoodfacts.org/images/products/200/000/000/2705/front_en.12.400.jpg	1570.0	262.0	7.5	0.0	0.0	0.0	67.5	10.0	2.5	12.5	0.0	0.0045	-6.0	-6.0
0077319203033	http://us.openfoodfacts.org/product/0077319203033	Italian Breaded Mozzarella Sticks	http://static.openfoodfacts.org/images/products/007/731/920/3033/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/731/920/3033/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/731/920/3033/front_en.7.400.jpg	1360.0	565.0	16.2	6.76	1.99	0.784	24.3	0.0	0.0	18.9	0.405	0.0	18.0	18.0
0073007107140	http://us.openfoodfacts.org/product/0073007107140	Italian Dry Salame	http://static.openfoodfacts.org/images/products/007/300/710/7140/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/007/300/710/7140/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/007/300/710/7140/front_en.8.400.jpg	1350.0	0.0	25.0	8.93	4.17	1.64	7.14	0.0	3.57	21.4	0.0714	0.00129	22.0	22.0
0073007007303	http://us.openfoodfacts.org/product/0073007007303	Italian Dry Salame	http://static.openfoodfacts.org/images/products/007/300/700/7303/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/007/300/700/7303/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/007/300/700/7303/front_en.6.400.jpg	1350.0	896.0	25.0	8.93	4.17	1.64	7.14	0.0	3.57	21.4	0.0714	0.00129	22.0	22.0
0038101009660	http://us.openfoodfacts.org/product/0038101009660	Italian Dry Salami	http://static.openfoodfacts.org/images/products/003/810/100/9660/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/003/810/100/9660/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/003/810/100/9660/front_en.6.400.jpg	1490.0	746.0	21.4	7.14	4.9	1.93	14.3	0.0	0.0	28.6	0.0	0.00129	21.0	21.0
00511537	http://us.openfoodfacts.org/product/00511537	Italian Macaroni	http://static.openfoodfacts.org/images/products/00511537/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/00511537/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/00511537/front_en.6.400.jpg	1490.0	75.0	1.79	0.0	0.0	0.0	73.2	3.57	3.57	12.5	0.0	0.00321	-6.0	-6.0
6921555595664	http://us.openfoodfacts.org/product/6921555595664	JML Instant Noodle Artificial Spicy Hot Beef Flavor	http://static.openfoodfacts.org/images/products/692/155/559/5664/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/692/155/559/5664/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/692/155/559/5664/front_en.4.400.jpg	1960.0	739.0	19.8	9.01	5.38	2.12	63.1	0.721	7.21	9.01	0.036	0.00503	24.0	24.0
01395406	http://us.openfoodfacts.org/product/01395406	Jalapeño Tomato Ketchup	http://static.openfoodfacts.org/images/products/01395406/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/01395406/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/01395406/front_en.5.400.jpg	494.0	0.0	0.0	0.0	2.39	0.941	29.4	0.0	29.4	0.0	0.0	0.0	17.0	17.0
0729824000033	http://us.openfoodfacts.org/product/0729824000033	Jalapeño infused Margarita Mixer	http://static.openfoodfacts.org/images/products/072/982/400/0033/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/072/982/400/0033/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/072/982/400/0033/front_en.8.400.jpg	279.0	0.0	0.0	0.0	0.267	0.105	16.7	0.0	15.8	0.0	0.0333	0.0	4.0	4.0
0076186000028	http://us.openfoodfacts.org/product/0076186000028	Japanese style noodles & chicken flavored soup	http://static.openfoodfacts.org/images/products/007/618/600/0028/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/007/618/600/0028/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/007/618/600/0028/front_en.4.400.jpg	1920.0	669.0	18.0	9.0	5.46	2.15	65.0	3.0	1.0	10.0	0.02	0.0054	19.0	19.0
0043000065419	http://us.openfoodfacts.org/product/0043000065419	Jell-o Island Pineapple Gelatin Snacks 	http://static.openfoodfacts.org/images/products/004/300/006/5419/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/004/300/006/5419/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/004/300/006/5419/front_en.8.400.jpg	305.0	0.0	0.0	0.0	0.106	0.0417	17.7	0.0	16.7	1.04	0.0	0.0	3.0	3.0
0600699661447	http://us.openfoodfacts.org/product/0600699661447	Jet-Puffed	http://static.openfoodfacts.org/images/products/060/069/966/1447/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/060/069/966/1447/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/060/069/966/1447/front_en.8.400.jpg	1450.0	0.0	0.0	0.0	0.195	0.0769	84.6	0.0	61.5	0.0	0.0	0.0	14.0	14.0
00365925	http://us.openfoodfacts.org/product/00365925	Joe's O's	http://static.openfoodfacts.org/images/products/00365925/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/00365925/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/00365925/front_en.10.400.jpg	1490.0	225.0	7.14	0.0	1.45	0.571	71.4	10.7	3.57	10.7	0.357	0.0289	0.0	0.0
00950763	http://us.openfoodfacts.org/product/00950763	Joe-Joes	http://static.openfoodfacts.org/images/products/00950763/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/00950763/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/00950763/front_en.3.400.jpg	2180.0	1000.0	28.0	12.0	0.508	0.2	64.0	4.0	44.0	4.0	0.08	0.00288	22.0	22.0
0654871001132	http://us.openfoodfacts.org/product/0654871001132	Juice Squeeze Passion Fruit & Mango	http://static.openfoodfacts.org/images/products/065/487/100/1132/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/065/487/100/1132/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/065/487/100/1132/front_en.7.400.jpg	147.0	0.0	0.0	0.0	0.0	0.0	8.73	0.0	7.61	0.0	0.0	0.0	0.0	0.0
0028000984434	http://us.openfoodfacts.org/product/0028000984434	Juicy Juice Apple	http://static.openfoodfacts.org/images/products/002/800/098/4434/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/800/098/4434/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/002/800/098/4434/front_en.3.400.jpg	201.0	0.0	0.0	0.0	0.0203	0.008	12.0	0.0	11.2	0.0	0.0	0.0	0.0	0.0
00098724	http://us.openfoodfacts.org/product/00098724	Julienne sliced sun dried tomatoes in olive oil	http://static.openfoodfacts.org/images/products/00098724/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/00098724/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/00098724/front_en.6.400.jpg	1540.0	879.0	26.3	2.63	0.134	0.0526	31.6	5.26	15.8	5.26	0.105	0.00947	1.0	1.0
0071300000953	http://us.openfoodfacts.org/product/0071300000953	Jumbo shells	http://static.openfoodfacts.org/images/products/007/130/000/0953/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/007/130/000/0953/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/007/130/000/0953/front_en.5.400.jpg	1570.0	75.0	1.79	0.0	0.0	0.0	75.0	3.57	3.57	12.5	0.0	0.00321	-6.0	-6.0
0859660004183	http://us.openfoodfacts.org/product/0859660004183	Just Mayo Sriracha	http://static.openfoodfacts.org/images/products/085/966/000/4183/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/085/966/000/4183/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/085/966/000/4183/front_en.5.400.jpg	2690.0	2690.0	71.4	3.57	1.9	0.75	7.14	0.0	0.0	0.0	0.0	0.0	19.0	19.0
6402603002278	http://us.openfoodfacts.org/product/6402603002278	Kabanos Sausage with Venison	http://static.openfoodfacts.org/images/products/640/260/300/2278/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/640/260/300/2278/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/640/260/300/2278/front_en.7.400.jpg	1971.0	0.0	41.0	16.0	2.6	1.02362204724	1.5	0.0	1.0	25.0	0.0	0.0	25.0	25.0
8850539240406	http://us.openfoodfacts.org/product/8850539240406	Karee Curry Paste	http://static.openfoodfacts.org/images/products/885/053/924/0406/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/885/053/924/0406/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/885/053/924/0406/front_en.4.400.jpg	741.0	0.0	8.82	0.0	8.52	3.35	23.5	5.88	11.8	0.0	0.0	0.00212	9.0	9.0
0030100049111	http://us.openfoodfacts.org/product/0030100049111	Keebler Toasteds Harvest Wheat	http://static.openfoodfacts.org/images/products/003/010/004/9111/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/003/010/004/9111/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/003/010/004/9111/front_en.4.400.jpg	1830.0	0.0	18.8	3.12	2.22	0.875	68.8	6.25	6.25	0.0	0.0	0.00225	0.0	0.0
00540063	http://us.openfoodfacts.org/product/00540063	Kefir low fat	http://static.openfoodfacts.org/images/products/00540063/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/00540063/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/00540063/front_en.3.400.jpg	279.0	35.0	1.04	0.625	0.116	0.0458	10.8	0.0	5.83	3.75	0.125	0.0	-1.0	-1.0
0041335001768	http://us.openfoodfacts.org/product/0041335001768	Ken's steak house	http://static.openfoodfacts.org/images/products/004/133/500/1768/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/004/133/500/1768/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/004/133/500/1768/front_en.4.400.jpg	2450.0	2310.0	62.1	10.3	2.19	0.862	3.45	0.0	3.45	3.45	0.0	0.0	26.0	26.0
0084114123572	http://us.openfoodfacts.org/product/0084114123572	Kettle Brand Jalapeno Potato Chips	http://static.openfoodfacts.org/images/products/008/411/412/3572/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/008/411/412/3572/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/008/411/412/3572/front_en.5.400.jpg	2240.0	1200.0	32.1	3.57	1.54	0.607	57.1	3.57	3.57	7.14	0.0	0.00129	10.0	10.0
0028400084468	http://us.openfoodfacts.org/product/0028400084468	Kettle Cooked Sea Salt & Cracked Pepper	http://static.openfoodfacts.org/images/products/002/840/008/4468/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/002/840/008/4468/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/002/840/008/4468/front_en.7.400.jpg	2240.0	1200.0	32.1	5.36	0.998	0.393	57.1	3.57	3.57	7.14	0.0	0.00257	10.0	10.0
0755355008309	http://us.openfoodfacts.org/product/0755355008309	Kettle style avocado oil potato chips sea salt	http://static.openfoodfacts.org/images/products/075/535/500/8309/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/075/535/500/8309/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/075/535/500/8309/front_en.8.400.jpg	2090.0	1050.0	28.6	5.36	0.907	0.357	60.7	3.57	0.0	7.14	0.0	0.0	9.0	9.0
0070847876427	http://us.openfoodfacts.org/product/0070847876427	Key Lime Twist Natural Cane Soda	http://static.openfoodfacts.org/images/products/007/084/787/6427/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/007/084/787/6427/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/007/084/787/6427/front_en.6.400.jpg	177.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
0084744001011	http://us.openfoodfacts.org/product/0084744001011	Key West Lime Juice	http://static.openfoodfacts.org/images/products/008/474/400/1011/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/008/474/400/1011/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/008/474/400/1011/front_en.3.400.jpg	0.0	0.0	0.0	0.0	0.269	0.106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0638102628756	http://us.openfoodfacts.org/product/0638102628756	Kidz Zone Perfect Peanut Butter Chocolate Chip	http://static.openfoodfacts.org/images/products/063/810/262/8756/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/063/810/262/8756/front_en.11.200.jpg	http://static.openfoodfacts.org/images/products/063/810/262/8756/front_en.11.400.jpg	1790.0	597.0	17.1	7.14	0.435	0.171	54.3	8.57	22.9	14.3	0.286	0.00771	13.0	13.0
0602652170065	http://us.openfoodfacts.org/product/0602652170065	Kind Fruit and Nut				2176.0	1464.0	40.0	5.0	0.0	0.0	35.0	7.0	12.5	15.0	0.0	0.0	7.0	7.0
03448005	http://us.openfoodfacts.org/product/03448005	King Size Peanut Butter Cups	http://static.openfoodfacts.org/images/products/03448005/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/03448005/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/03448005/front_en.7.400.jpg	2120.0	1060.0	30.4	10.1	0.965	0.38	55.7	3.8	49.4	11.4	0.0759	0.00182	25.0	25.0
01801828	http://us.openfoodfacts.org/product/01801828	King of beers	http://static.openfoodfacts.org/images/products/01801828/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/01801828/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/01801828/front_en.7.400.jpg	169.0	0.0	0.0	0.0	0.0	0.0	2.94	0.0	0.0	0.361	0.0	0.0	0.0	0.0
03424607	http://us.openfoodfacts.org/product/03424607	KitKat	http://static.openfoodfacts.org/images/products/03424607/front_en.18.400.jpg	http://static.openfoodfacts.org/images/products/03424607/front_en.18.200.jpg	http://static.openfoodfacts.org/images/products/03424607/front_en.18.400.jpg	2090.0	898.0	26.2	16.7	0.181	0.0714	64.3	2.38	50.0	7.14	0.143	0.000857	23.0	23.0
0648436100699	http://us.openfoodfacts.org/product/0648436100699	Kokomen	http://static.openfoodfacts.org/images/products/064/843/610/0699/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/064/843/610/0699/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/064/843/610/0699/front_en.4.400.jpg	1780.0	565.0	15.0	8.33	3.68	1.45	66.7	0.0	3.33	8.33	0.0	0.0	23.0	23.0
0648436100682	http://us.openfoodfacts.org/product/0648436100682	Kokomen	http://static.openfoodfacts.org/images/products/064/843/610/0682/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/064/843/610/0682/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/064/843/610/0682/front_en.4.400.jpg	1780.0	565.0	15.0	8.33	3.68	1.45	66.7	0.0	3.33	8.33	0.0	0.0	23.0	23.0
0073234020083	http://us.openfoodfacts.org/product/0073234020083	Kokuho Rose	http://static.openfoodfacts.org/images/products/007/323/402/0083/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/007/323/402/0083/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/007/323/402/0083/front_en.4.400.jpg	1490.0	0.0	0.0	0.0	0.0	0.0	80.0	2.22	0.0	6.67	0.0	0.0008	-3.0	-3.0
0009300128896	http://us.openfoodfacts.org/product/0009300128896	Kosher Dills	http://static.openfoodfacts.org/images/products/000/930/012/8896/front_en.9.400.jpg	http://static.openfoodfacts.org/images/products/000/930/012/8896/front_en.9.200.jpg	http://static.openfoodfacts.org/images/products/000/930/012/8896/front_en.9.400.jpg	21.0	0.0	0.0	0.0	0.6604	0.26	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0021000653218	http://us.openfoodfacts.org/product/0021000653218	Kraft Macaroni & Cheese Dinner three cheese	http://static.openfoodfacts.org/images/products/002/100/065/3218/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/002/100/065/3218/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/002/100/065/3218/front_en.5.400.jpg	1046.0	0.0	2.0	1.0	1.5494	0.61	49.0	2.0	7.0	9.0	0.1	0.0018	3.0	3.0
0071524011964	http://us.openfoodfacts.org/product/0071524011964	La Preferida Chick Peas				1020.0	0.0	4.44	0.0	0.141	0.0556	64.4	31.1	2.22	17.8	0.133	0.004	-7.0	-7.0
0893101001041	http://us.openfoodfacts.org/product/0893101001041	Lamb Seekh Kebab	http://static.openfoodfacts.org/images/products/089/310/100/1041/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/089/310/100/1041/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/089/310/100/1041/front_en.5.400.jpg	942.0	589.0	16.9	7.04	2.0	0.789	5.63	1.41	1.41	12.7	0.0845	0.0038	15.0	15.0
0717544301721	http://us.openfoodfacts.org/product/0717544301721	Large Grade AA 5 Dozen Eggs	http://static.openfoodfacts.org/images/products/071/754/430/1721/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/071/754/430/1721/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/071/754/430/1721/front_en.7.400.jpg	586.0	334.0	9.0	3.0	0.33	0.13	2.0	0.0	0.0	14.0	0.04	0.00144	-1.0	-1.0
0076808501124	http://us.openfoodfacts.org/product/0076808501124	Large Shells	http://static.openfoodfacts.org/images/products/007/680/850/1124/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/007/680/850/1124/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/007/680/850/1124/front_en.5.400.jpg	1490.0	75.0	1.79	0.0	0.0	0.0	75.0	3.57	3.57	12.5	0.0	0.00321	-6.0	-6.0
0895059000619	http://us.openfoodfacts.org/product/0895059000619	Lasagne	http://static.openfoodfacts.org/images/products/089/505/900/0619/front_en.5.400.jpg	http://static.openfoodfacts.org/images/products/089/505/900/0619/front_en.5.200.jpg	http://static.openfoodfacts.org/images/products/089/505/900/0619/front_en.5.400.jpg	1510.0	84.0	2.0	0.0	0.0	0.0	74.0	4.0	4.0	14.0	0.0	0.0036	-6.0	-6.0
0028400160148	http://us.openfoodfacts.org/product/0028400160148	Lay's Classic	http://static.openfoodfacts.org/images/products/002/840/016/0148/front_en.10.400.jpg	http://static.openfoodfacts.org/images/products/002/840/016/0148/front_en.10.200.jpg	http://static.openfoodfacts.org/images/products/002/840/016/0148/front_en.10.400.jpg	2390.0	1350.0	35.7	5.36	3.17	1.25	53.6	3.57	3.57	7.14	0.0	0.00129	17.0	17.0
8901491101844	http://us.openfoodfacts.org/product/8901491101844	Lay's India's Magic Masala	http://static.openfoodfacts.org/images/products/890/149/110/1844/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/890/149/110/1844/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/890/149/110/1844/front_en.8.400.jpg	2300.0	0.0	33.3	6.67	1.45	0.57	53.3	6.67	3.33	6.67	0.0	0.0012	13.0	13.0
0070272090993	http://us.openfoodfacts.org/product/0070272090993	Le Gruyère	http://static.openfoodfacts.org/images/products/007/027/209/0993/front_en.14.400.jpg	http://static.openfoodfacts.org/images/products/007/027/209/0993/front_en.14.200.jpg	http://static.openfoodfacts.org/images/products/007/027/209/0993/front_en.14.400.jpg	1640.0	0.0	32.1	17.9	1.54	0.607	0.0	0.0	0.0	28.6	0.893	0.0	15.0	20.0
0044100079054	http://us.openfoodfacts.org/product/0044100079054	Lean Boiled Ham	http://static.openfoodfacts.org/images/products/004/410/007/9054/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/004/410/007/9054/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/004/410/007/9054/front_en.7.400.jpg	458.0	0.0	3.12	0.781	2.34	0.922	0.0	0.0	0.0	18.8	0.0	0.00112	11.0	11.0
0795709010084	http://us.openfoodfacts.org/product/0795709010084	Lemon Creamy Australian Style Lowfat	http://static.openfoodfacts.org/images/products/079/570/901/0084/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/079/570/901/0084/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/079/570/901/0084/front_en.7.400.jpg	345.0	61.8	1.47	0.882	0.112	0.0441	13.5	0.0	11.2	3.53	0.147	0.00106	1.0	1.0
0859702003099	http://us.openfoodfacts.org/product/0859702003099	Lemon Ginger	http://static.openfoodfacts.org/images/products/085/970/200/3099/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/085/970/200/3099/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/085/970/200/3099/front_en.8.400.jpg	3740.0	3740.0	100.0	78.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0041755200185	http://us.openfoodfacts.org/product/0041755200185	Lemonade	http://static.openfoodfacts.org/images/products/004/175/520/0185/front_en.7.400.jpg	http://static.openfoodfacts.org/images/products/004/175/520/0185/front_en.7.200.jpg	http://static.openfoodfacts.org/images/products/004/175/520/0185/front_en.7.400.jpg	194.0	0.0	0.0	0.0	0.0161	0.00633	11.8	0.0	10.1	0.0	0.0	0.0	14.0	2.0
00817141	http://us.openfoodfacts.org/product/00817141	Lemonade	http://static.openfoodfacts.org/images/products/00817141/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/00817141/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/00817141/front_en.6.400.jpg	192.0	0.0	0.0	0.0	0.0159	0.00625	12.1	0.0	11.7	0.0	0.0	0.0	0.0	0.0
