code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	no_nutriments	additives_n	additives	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	pnns_groups_1	pnns_groups_2	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	salt_100g	sodium_100g	carbohydrates_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g
03077601	http://us.openfoodfacts.org/product/03077601	agamitsudo	1392056548	1442762568	Chewy		24 g			Quaker	quaker	Peanut butter and chocolat chip cereal bar	en:peanut-butter-and-chocolat-chip-cereal-bar											Andover MA		United States						24 g											unknown	unknown	en:peanut-butter-and-chocolat-chip-cereal-bar	http://static.openfoodfacts.org/images/products/03077601/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/03077601/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/03077601/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/03077601/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/03077601/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/03077601/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/03077601/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/03077601/nutrition_en.10.200.jpg	1740		12.5	0																																			0.953	0.375	70.8				29.2								4.17	12.5																																											15	15
0709355468199	http://us.openfoodfacts.org/product/0709355468199	openfoodfacts-contributors	1391440875	1437276117	Chicken Creole with Brown Rice Entrée					HMR	hmr															United States						227 g											unknown	unknown		http://static.openfoodfacts.org/images/products/070/935/546/8199/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/070/935/546/8199/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/070/935/546/8199/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/070/935/546/8199/front_en.4.200.jpg			http://static.openfoodfacts.org/images/products/070/935/546/8199/nutrition_en.5.400.jpg	http://static.openfoodfacts.org/images/products/070/935/546/8199/nutrition_en.5.200.jpg	424	92.1	2.2	0.22																																	0	0.0132	0.481	0.189	14.5	1.32			2.64									5.73					1.32e-05					0.00106											0.269		0.0352		0.000634																		-1	-1
0051000058973	http://us.openfoodfacts.org/product/0051000058973	openfoodfacts-contributors	1402267730	1458995569	Chicken Noodle					Campbell's	campbell-s	Chicken noodle soup,soup,noodle soup,chicken soup	en:meals,en:soups,en:chicken-noodle-soup,en:chicken-soup,en:noodle-soup													United States																	Composite foods	One-dish meals	en:soups	http://static.openfoodfacts.org/images/products/005/100/005/8973/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/005/100/005/8973/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/005/100/005/8973/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/005/100/005/8973/front_en.4.200.jpg																																																																																																						
0894700010151	http://us.openfoodfacts.org/product/0894700010151	openfoodfacts-contributors	1398350521	1464534866	Chobani Greek Yogurt Pomegranate	Greek Yogurt	150g	Plastic	plastic	Chobani	chobani	Dairies,Yogurts,Greek yogurts	en:dairies,en:yogurts,en:greek-yogurts													United States																	Milk and dairy products	Milk and yogurt	en:greek-yogurts	http://static.openfoodfacts.org/images/products/089/470/001/0151/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/089/470/001/0151/front_en.6.200.jpg	http://static.openfoodfacts.org/images/products/089/470/001/0151/front_en.6.400.jpg	http://static.openfoodfacts.org/images/products/089/470/001/0151/front_en.6.200.jpg																																																																																																						
0076677100145	http://us.openfoodfacts.org/product/0076677100145	agamitsudo	1391529553	1439654296	Chocolate Chip	Bite Size Cookies	56 g	Bag	bag	Famous Amos	famous-amos	Sugary snacks,Biscuits and cakes,Biscuits,Cookies	en:sugary-snacks,en:biscuits-and-cakes,en:biscuits,en:cookies											Andover		United States	ENRICHED FLOUR (_WHEAT_ FLOUR), NIACIN, REDUCED IRON, THIAMIN,  MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), SEMISWEET CHOCOLATE (SUGAR, CHOCOLATE, COCOA BUTTER, _SOY_ LECITHIN, NATURAL FLAVOR), SUGAR, VEGETABLE OIL (_SOYBEAN_, PALM AND PALM KERNEL OIL WITH TBHQ FOR FRESHNESS), CONTAINS TWO PERCENT OR LESS OF MOLASSES, SALT, _EGGS_, BAKING SODA, NATURAL AND ARTIFICIAL FLAVOR, WHEY, WHEY PROTEIN CONCENTRATE.  	WHEAT, SOY, SOYBEAN, EGGS, WHEAT, BUTTER, SOY, SOYBEAN, EGGS, WHEY, WHEY	en:eggs,en:gluten,en:milk,en:soybeans			1 Package (56 g)		3	 [ enriched-flour -> en:enriched-flour  ]  [ flour -> en:flour  ]  [ wheat-flour -> en:wheat-flour  ]  [ flour -> en:flour  ]  [ niacin -> en:e375  -> exists  ]  [ reduced-iron -> en:reduced-iron  ]  [ iron -> en:iron  ]  [ thiamin -> en:thiamin  ]  [ mononitrate-vitamin-b1 -> en:mononitrate-vitamin-b1  ]  [ vitamin-b1 -> en:vitamin-b1  ]  [ b1 -> en:b1  ]  [ riboflavin-vitamin-b2 -> en:riboflavin-vitamin-b2  ]  [ vitamin-b2 -> en:e101  -> exists  ]  [ folic-acid -> en:folic-acid  ]  [ acid -> en:acid  ]  [ semisweet-chocolate -> en:semisweet-chocolate  ]  [ chocolate -> en:chocolate  ]  [ sugar -> en:sugar  ]  [ chocolate -> en:chocolate  ]  [ cocoa-butter -> en:cocoa-butter  ]  [ butter -> en:butter  ]  [ soy-lecithin -> en:soy-lecithin  ]  [ lecithin -> en:e322  -> exists  ]  [ natural-flavor -> en:natural-flavor  ]  [ flavor -> en:flavor  ]  [ sugar -> en:sugar  ]  [ vegetable-oil -> en:vegetable-oil  ]  [ oil -> en:oil  ]  [ soybean -> en:soybean  ]  [ palm-and-palm-kernel-oil-with-tbhq-for-freshness -> en:palm-and-palm-kernel-oil-with-tbhq-for-freshness  ]  [ and-palm-kernel-oil-with-tbhq-for-freshness -> en:and-palm-kernel-oil-with-tbhq-for-freshness  ]  [ palm-kernel-oil-with-tbhq-for-freshness -> en:palm-kernel-oil-with-tbhq-for-freshness  ]  [ kernel-oil-with-tbhq-for-freshness -> en:kernel-oil-with-tbhq-for-freshness  ]  [ oil-with-tbhq-for-freshness -> en:oil-with-tbhq-for-freshness  ]  [ with-tbhq-for-freshness -> en:with-tbhq-for-freshness  ]  [ tbhq-for-freshness -> en:tbhq-for-freshness  ]  [ for-freshness -> en:for-freshness  ]  [ freshness -> en:freshness  ]  [ contains-two-percent-or-less-of-molasses -> en:contains-two-percent-or-less-of-molasses  ]  [ two-percent-or-less-of-molasses -> en:two-percent-or-less-of-molasses  ]  [ percent-or-less-of-molasses -> en:percent-or-less-of-molasses  ]  [ or-less-of-molasses -> en:or-less-of-molasses  ]  [ less-of-molasses -> en:less-of-molasses  ]  [ of-molasses -> en:of-molasses  ]  [ molasses -> en:molasses  ]  [ salt -> en:salt  ]  [ eggs -> en:eggs  ]  [ baking-soda -> en:baking-soda  ]  [ soda -> en:soda  ]  [ natural-and-artificial-flavor -> en:natural-and-artificial-flavor  ]  [ and-artificial-flavor -> en:and-artificial-flavor  ]  [ artificial-flavor -> en:artificial-flavor  ]  [ flavor -> en:flavor  ]  [ whey -> en:whey  ]  [ whey-protein-concentrate -> en:whey-protein-concentrate  ]  [ protein-concentrate -> en:protein-concentrate  ]  [ concentrate -> en:concentrate  ] 	en:e375,en:e101,en:e322	0			0			Sugary snacks	Biscuits and cakes	en:cookies	http://static.openfoodfacts.org/images/products/007/667/710/0145/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/007/667/710/0145/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/007/667/710/0145/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/007/667/710/0145/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/007/667/710/0145/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/007/667/710/0145/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/007/667/710/0145/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/007/667/710/0145/nutrition_en.10.200.jpg	2090	896	23.2	8.93																																	0	0.00893	0.907	0.357	67.9	3.57			32.1									5.36					0					0													0		0.000643																		19	19
0041383096013	http://us.openfoodfacts.org/product/0041383096013	openfoodfacts-contributors	1402174648	1439141739	Chocolate Lowfat Milk		1.89 L	Carton	carton	Lactaid	lactaid	Dairies,Milks,Chocolate-milk	en:beverages,en:dairies,en:dairy-drinks,en:milks,en:flavoured-milks,en:chocolate-milks,en:non-sugared-beverages													United States																	Beverages	Non-sugared beverages	en:milks	http://static.openfoodfacts.org/images/products/004/138/309/6013/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/004/138/309/6013/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/004/138/309/6013/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/004/138/309/6013/front_en.3.200.jpg																																																																																																						
9011600004658	http://us.openfoodfacts.org/product/9011600004658	openfoodfacts-contributors	1404905974	1439552664	Club Sandwich Thon		165g					Tuna Sandwich,fr:sandwich au thon	en:sandwiches,en:fish-sandwiches,en:tuna-sandwiches,en:tuna-sandwich	MSC	en:sustainable-fishery,en:sustainable-seafood-msc											United States																	Composite foods	Sandwich	en:sandwiches	http://static.openfoodfacts.org/images/products/901/160/000/4658/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/901/160/000/4658/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/901/160/000/4658/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/901/160/000/4658/front_en.3.200.jpg																																																																																																						
04954806	http://us.openfoodfacts.org/product/04954806	openfoodfacts-contributors	1384561175	1438877926	Coca-Cola		12 fl oz (355ml)			Coca-Cola	coca-cola	Beverages,Carbonated drinks,Sodas,Colas,Sugared beverages	en:beverages,en:carbonated-drinks,en:sodas,en:colas,en:sugared-beverages													United States																	Beverages	Sweetened beverages	en:colas	http://static.openfoodfacts.org/images/products/04954806/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/04954806/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/04954806/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/04954806/front_en.3.200.jpg																																																																																																						
3560070700875	http://us.openfoodfacts.org/product/3560070700875	openfoodfacts-contributors	1387390854	1439073750	Cocktail nuts					Carrefour	carrefour			fr:Pauvre en sel	en:low-or-no-salt,en:low-salt											United States,France																	unknown	unknown		http://static.openfoodfacts.org/images/products/356/007/070/0875/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/356/007/070/0875/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/356/007/070/0875/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/356/007/070/0875/front_en.3.200.jpg																																																																																																						
0016000275119	http://us.openfoodfacts.org/product/0016000275119	openfoodfacts-contributors	1400974047	1436879066	Coco Puffs		11.8 oz			General mills	general-mills	Breakfast cereals	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals													United States	Whole Grain Com, Sugar, Corn Meal, Corn Syrup, Canola and/or Rice Bran Oil, Cocoa Processed with Alkali, Color Added, Salt, Fructose, Natural and Artificial Flavor,Trisodium Phosphate. BHT Added to Preserve Freshness. Vitamins and Minerals: Calcium Phosphate, Calcium Carbonate, Zinc and Iron (mineral nutrients), Vitamin C (sodium ascorbic), A B Vitamin (niacinamide), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Vitamin B1, (thiamin mononitrate), Vitamin A (palmitate), A N Vitamin (folic add), Vitamin B12. Vitamin D3.			Gluten	en:gluten			3	 [ whole-grain-com -> en:whole-grain-com  ]  [ grain-com -> en:grain-com  ]  [ com -> en:com  ]  [ sugar -> en:sugar  ]  [ corn-meal -> en:corn-meal  ]  [ meal -> en:meal  ]  [ corn-syrup -> en:corn-syrup  ]  [ syrup -> en:syrup  ]  [ canola-and-or-rice-bran-oil -> en:canola-and-or-rice-bran-oil  ]  [ and-or-rice-bran-oil -> en:and-or-rice-bran-oil  ]  [ or-rice-bran-oil -> en:or-rice-bran-oil  ]  [ rice-bran-oil -> en:rice-bran-oil  ]  [ bran-oil -> en:bran-oil  ]  [ oil -> en:oil  ]  [ cocoa-processed-with-alkali -> en:cocoa-processed-with-alkali  ]  [ processed-with-alkali -> en:processed-with-alkali  ]  [ with-alkali -> en:with-alkali  ]  [ alkali -> en:alkali  ]  [ color-added -> en:color-added  ]  [ added -> en:added  ]  [ salt -> en:salt  ]  [ fructose -> en:fructose  ]  [ natural-and-artificial-flavor -> en:natural-and-artificial-flavor  ]  [ and-artificial-flavor -> en:and-artificial-flavor  ]  [ artificial-flavor -> en:artificial-flavor  ]  [ flavor -> en:flavor  ]  [ trisodium-phosphate-bht-added-to-preserve-freshness-vitamins-and-minerals -> en:trisodium-phosphate-bht-added-to-preserve-freshness-vitamins-and-minerals  ]  [ phosphate-bht-added-to-preserve-freshness-vitamins-and-minerals -> en:phosphate-bht-added-to-preserve-freshness-vitamins-and-minerals  ]  [ bht-added-to-preserve-freshness-vitamins-and-minerals -> en:bht-added-to-preserve-freshness-vitamins-and-minerals  ]  [ added-to-preserve-freshness-vitamins-and-minerals -> en:added-to-preserve-freshness-vitamins-and-minerals  ]  [ to-preserve-freshness-vitamins-and-minerals -> en:to-preserve-freshness-vitamins-and-minerals  ]  [ preserve-freshness-vitamins-and-minerals -> en:preserve-freshness-vitamins-and-minerals  ]  [ freshness-vitamins-and-minerals -> en:freshness-vitamins-and-minerals  ]  [ vitamins-and-minerals -> en:vitamins-and-minerals  ]  [ and-minerals -> en:and-minerals  ]  [ minerals -> en:minerals  ]  [ calcium-phosphate -> en:e341  -> exists  ]  [ calcium-carbonate -> en:e170  -> exists  ]  [ zinc-and-iron -> en:zinc-and-iron  ]  [ and-iron -> en:and-iron  ]  [ iron -> en:iron  ]  [ mineral-nutrients -> en:mineral-nutrients  ]  [ nutrients -> en:nutrients  ]  [ vitamin-c -> en:vitamin-c  ]  [ c -> en:c  ]  [ sodium-ascorbic -> en:sodium-ascorbic  ]  [ ascorbic -> en:ascorbic  ]  [ a-b-vitamin -> en:a-b-vitamin  ]  [ b-vitamin -> en:b-vitamin  ]  [ vitamin -> en:vitamin  ]  [ niacinamide -> en:niacinamide  ]  [ vitamin-b6 -> en:vitamin-b6  ]  [ b6 -> en:b6  ]  [ pyridoxine-hydrochloride -> en:pyridoxine-hydrochloride  ]  [ hydrochloride -> en:hydrochloride  ]  [ vitamin-b2 -> en:e101  -> exists  ]  [ riboflavin -> en:e101  ]  [ vitamin-b1 -> en:vitamin-b1  ]  [ b1 -> en:b1  ]  [ thiamin-mononitrate -> en:thiamin-mononitrate  ]  [ mononitrate -> en:mononitrate  ]  [ vitamin-a -> en:vitamin-a  ]  [ a -> en:a  ]  [ palmitate -> en:palmitate  ]  [ a-n-vitamin -> en:a-n-vitamin  ]  [ n-vitamin -> en:n-vitamin  ]  [ vitamin -> en:vitamin  ]  [ folic-add -> en:folic-add  ]  [ add -> en:add  ]  [ vitamin-b12 -> en:vitamin-b12  ]  [ b12 -> en:b12  ]  [ vitamin-d3 -> en:vitamin-d3  ]  [ d3 -> en:d3  ] 	en:e341,en:e170,en:e101	0			0			Cereals and potatoes	Breakfast cereals	en:breakfast-cereals	http://static.openfoodfacts.org/images/products/001/600/027/5119/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/001/600/027/5119/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/001/600/027/5119/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/001/600/027/5119/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/001/600/027/5119/ingredients_en.8.400.jpg	http://static.openfoodfacts.org/images/products/001/600/027/5119/ingredients_en.8.200.jpg	http://static.openfoodfacts.org/images/products/001/600/027/5119/nutrition_en.9.400.jpg	http://static.openfoodfacts.org/images/products/001/600/027/5119/nutrition_en.9.200.jpg																																																																																																	0	0
0079975400597	http://us.openfoodfacts.org/product/0079975400597	openfoodfacts-contributors	1388703563	1439141745	Coffee		10oz (283g)			Lion	lion	coffees,beverages	en:beverages,en:hot-beverages,en:coffees,en:non-sugared-beverages													United States																	Beverages	Non-sugared beverages	en:non-sugared-beverages	http://static.openfoodfacts.org/images/products/007/997/540/0597/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/997/540/0597/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/007/997/540/0597/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/997/540/0597/front_en.3.200.jpg																																																																																																						
0759282120042	http://us.openfoodfacts.org/product/0759282120042	openfoodfacts-contributors	1388703451	1439141744	Coffee, cinnamon hazelnut		12 oz (340g)			Sarikisian	sarikisian	coffees,beverages	en:beverages,en:hot-beverages,en:coffees,en:non-sugared-beverages													United States																	Beverages	Non-sugared beverages	en:non-sugared-beverages	http://static.openfoodfacts.org/images/products/075/928/212/0042/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/075/928/212/0042/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/075/928/212/0042/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/075/928/212/0042/front_en.3.200.jpg																																																																																																						
0038100212290	http://us.openfoodfacts.org/product/0038100212290	agamitsudo	1392292660	1439141769	Corn Flakes		23 g	Box	box	Kellogg's	kellogg-s	Breakfast cereals	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals													United States						23 g											Cereals and potatoes	Breakfast cereals	en:breakfast-cereals	http://static.openfoodfacts.org/images/products/003/810/021/2290/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/810/021/2290/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/810/021/2290/front_en.8.400.jpg	http://static.openfoodfacts.org/images/products/003/810/021/2290/front_en.8.200.jpg	http://static.openfoodfacts.org/images/products/003/810/021/2290/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/003/810/021/2290/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/003/810/021/2290/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/003/810/021/2290/nutrition_en.10.200.jpg	1460	0	0	0																																	0	0	1.88	0.739	82.6	4.35			8.7									8.7					0.000522		1.39e-05			0.0209	0.0013	0.00148	0.0174	0.00174	0.000348	5.22e-06							0		0.0274																		8	8
22052933	http://us.openfoodfacts.org/product/22052933	openfoodfacts-contributors	1393068601	1436390205	Cottage cheese	Cottage cheese	200g					Cottage cheese,dairies,cheeses	en:dairies,en:cheeses,en:cottage-cheese													Switzerland,United States																	Milk and dairy products	Cheese	en:cheeses	http://static.openfoodfacts.org/images/products/22052933/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/22052933/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/22052933/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/22052933/front_en.3.200.jpg																																																																																																						
0027400265051	http://us.openfoodfacts.org/product/0027400265051	openfoodfacts-contributors	1384736621	1439657260	Country Crock		45 oz			Sheds spread	sheds-spread	spreads	en:spreads													United States	VEGETABLE OIL BLEND (_SOYBEAN_ OIL, PALM OIL, PALM KERNEL OIL, WATER _WHEY_ (_MILK_), SALT MONO AND DIGLYCERIDES, _SOY_ LECITHIN, (POTASSIUM SORBATE, CALCIUM DISODIUM EDTA) USED TO PROTECT QUALITY, CITRIC ACID, NATURAL AND ARTIFICIAL FLAVOR, VITAMIN A PALMITATE, BETA CAROTENE (COLOR), CHOLECALCIFEROL (VITAMIN D3).	SOYBEAN, WHEY, MILK, SOY, SOYBEAN, WHEY, MILK, SOY	en:milk,en:soybeans			1 tbsp (14g)		5			0			1		e160a-beta-carotene	unknown	unknown	en:spreads	http://static.openfoodfacts.org/images/products/002/740/026/5051/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/740/026/5051/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/002/740/026/5051/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/002/740/026/5051/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/002/740/026/5051/ingredients_en.9.400.jpg	http://static.openfoodfacts.org/images/products/002/740/026/5051/ingredients_en.9.200.jpg	http://static.openfoodfacts.org/images/products/002/740/026/5051/nutrition_en.10.400.jpg	http://static.openfoodfacts.org/images/products/002/740/026/5051/nutrition_en.10.200.jpg	1790	1790	50	14.3															10.7	25																			1.54	0.607	0													0					0.00107		4.29e-05																																					
00389815	http://us.openfoodfacts.org/product/00389815	openfoodfacts-contributors	1392064203	1438979032	Cracker Assortment					Trader Joe's	trader-joe-s	Salty snacks,Appetizers,Crackers	en:salty-snacks,en:appetizers,en:crackers													United States						15 g											Salty snacks	Appetizers	en:crackers	http://static.openfoodfacts.org/images/products/00389815/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/00389815/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/00389815/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/00389815/front_en.3.200.jpg			http://static.openfoodfacts.org/images/products/00389815/nutrition_en.9.400.jpg	http://static.openfoodfacts.org/images/products/00389815/nutrition_en.9.200.jpg	1950	840	26.7	0																																	0	0	1.69	0.667	66.7													6.67					0					0													0		0.0024																			
0038000035302	http://us.openfoodfacts.org/product/0038000035302	openfoodfacts-contributors	1391387459	1439141742	Crispix					Kellogg's	kellogg-s															United States																	unknown	unknown		http://static.openfoodfacts.org/images/products/003/800/003/5302/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/003/800/003/5302/front_en.4.200.jpg	http://static.openfoodfacts.org/images/products/003/800/003/5302/front_en.4.400.jpg	http://static.openfoodfacts.org/images/products/003/800/003/5302/front_en.4.200.jpg																																																																																																						
0030000061411	http://us.openfoodfacts.org/product/0030000061411	openfoodfacts-contributors	1386079585	1439058065	Crunch Berries	sweetened corn and oat cereal	18.7 oz (530 g)	box	box	Cap'n Crunch,Quaker	cap-n-crunch,quaker	Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals	en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:cereals-and-their-products,en:breakfast-cereals	Orthodox Union Kosher	en:kosher,en:orthodox-union-kosher											United States																	Cereals and potatoes	Breakfast cereals	en:breakfast-cereals	http://static.openfoodfacts.org/images/products/003/000/006/1411/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/003/000/006/1411/front_en.11.200.jpg	http://static.openfoodfacts.org/images/products/003/000/006/1411/front_en.11.400.jpg	http://static.openfoodfacts.org/images/products/003/000/006/1411/front_en.11.200.jpg																																																																																																						
0016000264700	http://us.openfoodfacts.org/product/0016000264700	openfoodfacts-contributors	1395614409	1439141745	Crunchy Granola Bars		12 bars			Nature Valley	nature-valley	sugary snacks,bars	en:sugary-snacks,en:bars													United States																	unknown	unknown	en:bars	http://static.openfoodfacts.org/images/products/001/600/026/4700/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/001/600/026/4700/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/001/600/026/4700/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/001/600/026/4700/front_en.3.200.jpg																																																																																																						
0073491024015	http://us.openfoodfacts.org/product/0073491024015	jacky	1396804235	1439141737	Crème Caramel Flan		4			KozyShack	kozyshack															United States																	unknown	unknown		http://static.openfoodfacts.org/images/products/007/349/102/4015/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/349/102/4015/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/007/349/102/4015/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/007/349/102/4015/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/007/349/102/4015/ingredients_en.7.400.jpg	http://static.openfoodfacts.org/images/products/007/349/102/4015/ingredients_en.7.200.jpg	http://static.openfoodfacts.org/images/products/007/349/102/4015/nutrition_en.8.400.jpg	http://static.openfoodfacts.org/images/products/007/349/102/4015/nutrition_en.8.200.jpg																																																																																																		
0753656701868	http://us.openfoodfacts.org/product/0753656701868	openfoodfacts-contributors	1391007304	1439141738	Cunky peanut butter bar					thinkthin	thinkthin	High protein bar	en:dietary-supplements,en:bodybuilding-supplements,en:protein-bars,en:high-protein-bars													United States																	unknown	unknown	en:dietary-supplements	http://static.openfoodfacts.org/images/products/075/365/670/1868/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/075/365/670/1868/front_en.3.200.jpg	http://static.openfoodfacts.org/images/products/075/365/670/1868/front_en.3.400.jpg	http://static.openfoodfacts.org/images/products/075/365/670/1868/front_en.3.200.jpg																																																																																																						
